6B英语背诵,U1词组,来访的学生,visiting students,,问答
6B英语背诵,U6词组,发表万有引力理论,publish the theory of gravity,,问答
6B英语背诵,U6词组,到达标记,reach the mark,,问答
6B英语背诵,U6词组,经历和成就,experiences and achievements,,问答
6B英语背诵,U6词组,另外两个科学家,two other scientists,,问答
6B英语背诵,U6词组,在17世纪10年代初,in the early 1610s,,问答
6B英语背诵,U6词组,把石头放在船上,put rocks on the boat,,问答
6B英语背诵,U6词组,一个聪明的发明家,a smart inventor,,问答
6B英语背诵,U6词组,在舞台上,on the stage,,问答
6B英语背诵,U6词组,分享关于莎士比亚的简短传记,share a short biography about Shakespeare,,问答
6B英语背诵,U6词组,带来很多新想法和思想,bring a lot of new ideas and thoughts,,问答
6B英语背诵,U6词组,一次到多伦路的出游,an outing to Duolun Road,,问答
6B英语背诵,U6词组,帮助治疗癌症,help treat cancer,,问答
6B英语背诵,U6词组,获得诺贝尔化学奖,win a Nobel Prize in Chemistry,,问答
6B英语背诵,U6词组,发明一个不贵的灯泡,invent an inexpensive light bulb,,问答
6B英语背诵,U6词组,为邮票俱乐部设计邮票,design stamps for the stamp club,,问答
6B英语背诵,U6词组,一间中式茶馆,a Chinese-style tea house,,问答
6B英语背诵,U6词组,让角色栩栩如生,bring characters to life,,问答
6B英语背诵,U6词组,以减肥,to lose weight,,问答
6B英语背诵,U6词组,照顾这些孩子,take care of/look after the children,,问答
6B英语背诵,U6词组,关于……的讲座,a lecture on …,,问答
6B英语背诵,U6词组,花费一个月帮助,spend a month helping,,问答
6B英语背诵,U6词组,改变我的想法,changed my mind,,问答
6B英语背诵,U6词组,在历史上,in history,,问答
6B英语背诵,U6词组,伟大的科学家,great scientists,,问答
6B英语背诵,U6词组,发明电灯泡,invent the light bulb,,问答
6B英语背诵,U6词组,改变世界的人,world changer,,问答
6B英语背诵,U6词组,在二战期间,during World War II,,问答
6B英语背诵,U6词组,发现青霉,discover penicillin,,问答
6B英语背诵,U6词组,照顾病人,take care of sick people,,问答
6B英语背诵,U6词组,写剧本,write plays,,问答
6B英语背诵,U6词组,教一名士兵,save a soldier,,问答
6B英语背诵,U6词组,丧生,lose one's life,,问答
6B英语背诵,U6词组,在 16 世纪 80 年代末,in the late 1580s,,问答
6B英语背诵,U6词组,碰碰运气,try one's luck,,问答
6B英语背诵,U6词组,标记水位,mark the level of the water,,问答
6B英语背诵,U6词组,使……生动起来,bring … to life,,问答
6B英语背诵,U6句子,牛顿于 1687 年发表了万有引力理论。,Newton published the theory of gravity in 1687.,,问答
6B英语背诵,U6句子,爱迪生在纽约成功地完成了他的第一项发明。,Edison made his first successful invention in New York.,,问答
6B英语背诵,U6句子,南丁格尔一生都在照顾病人。,Nightingale spent her life taking care of/looking after the sick people.,,问答
6B英语背诵,U6句子,"人们喜欢他的戏剧,因为他创造了许多独特的人物,并把他们带到舞台上。","People loved his plays, because he created many unique characters and brought them to life on the stage.",,问答
6B英语背诵,U6句子,"他让一些人把石头放在船上,直到水达到标记处。",He asked some people to put rocks on the boat until the water reached the mark.,,问答
6B英语背诵,U6句子,他决定要成为一名发明家。,He decided to become an inventor.,,问答
6B英语背诵,U6句子,我认为他将会成功。,I think he is going to be successful.,,问答
6B英语背诵,U6句子,我看电视花的时间太多。,I spend too much time watching television/TV.,,问答
6B英语背诵,U6句子,我会在外面等到会议结束。,I’ll wait outside until the meeting’s over.,,问答
6B英语背诵,U6句子,我们必须立即采取行动。,We must take action at once.,,问答
6B英语背诵,U6句子,在平底锅里将西红柿和油加热。,Heat the tomatoes and oil in a pan.,,问答
6B英语背诵,U6句子,两国之间的贸易在去年增长了。,Trade between the two countries increased last year.,,问答
6B英语背诵,U6句子,他去年写过几本关于印度的书。,He wrote several books about India last year.,,问答
6B英语背诵,U6句子,王一鸣正在看关于改变世界的名人的网页。,Wang Yiming is looking at a web page about famous world changers.,,问答
6B英语背诵,U6句子,爱迪生开设了第一家发电站来赚钱。,Edison opened the first power station to make money.,,问答
6B英语背诵,U6句子,白求恩在二战中救了很多中国士兵。,Bethune saved many Chinese soldiers during World War II.,,问答
6B英语背诵,U6句子,在《本草纲目》中有 1892 种不同的药草。,There are 1892 different herbs in Bencao Gangmu.,,问答
6B英语背诵,U6句子,莎士比亚在 16 世纪 80 年代末去伦敦碰碰运气。,Shakespeare went to London to try his luck in the late 1580s.,,问答
6B英语背诵,U6句子,"莎士比亚创作了许多角色,并使他们栩栩如生。",Shakespeare created many characters and brought them to life.,,问答
6B英语背诵,U6句子,"他的作品让我们笑,让我们哭,让我们思考。","His works make us laugh, cry and think.",,问答
6B英语背诵,U6句子,这头大象有多重?,How heavy is this elephant?,,问答
6B英语背诵,U6句子,他命人在船的一边标记水位。,He asked someone to mark the level of the water on its side.,,问答
6B英语背诵,U6句子,"他们称了石头的重量,得到了大象的重量。",They weighed the rocks and got the elephant's weight.,,问答
6B英语背诵,U6句子,爱迪生是世界上最有名的发明家之一。,Edison is one of the most famous inventors in the world.,,问答
6B英语背诵,U6句子,妈妈花费了一小时做了一个蛋糕。,Mum spent one hour making a cake.,,问答
6B英语背诵,U6句子,花店里有成百上千朵花。,There are hundreds of flowers in the flower shop.,,问答
6B英语背诵,U6句子,Alice 有一个良好的饮食习惯并且她成功地减减肥。,Alice has a good eating habit and she loses weight successfully.,,问答
6B英语背诵,U6句子,我认为这将会成功。,I think it will be successful.,,问答
6B英语背诵,U6句子,莎士比亚于 1564 年 4 月 26 日出生在英国中部的斯特拉特福。,"Shakespeare was born on April 26th, 1564, in Stratford-upon-Avon.",,问答
6B英语背诵,U6句子,多少?我刚没听清楚。,How many? I didn't quite catch that.,,问答
6B英语背诵,U6句子,"在见到穷人的生活后,他写下了像《哈姆雷特》这样的悲剧。","After seeing how poor people lived, he wrote tragedies like Hamlet.",,问答
6B英语背诵,U6句子,"他要求其他人往船上放石头,直到水面达到某个标记。",He asked other people to put rocks on the boat until the water reached the mark.,,问答
6B英语背诵,U6句子,她是第一个获得诺贝尔化学奖的女性。,She was the first woman to win a Nobel Prize in Chemistry.,,问答
6B英语背诵,U1单词,"adj. 不同的,有区别的",different,,问答
6B英语背诵,U1单词,n. 鼓; v. 打鼓,drum,,问答
6B英语背诵,U1单词,n. 不同之处,difference,,问答
6B英语背诵,U1单词,n. 鼓手,drummer,,问答
6B英语背诵,U1单词,v. 使激动;使兴奋,excite,,问答
6B英语背诵,U1单词,prep. 没有;缺乏,without,,问答
6B英语背诵,U1单词,adj. 令人兴奋的;令人激动的,exciting,,问答
6B英语背诵,U1单词,"prep. (表示关系)和……在一起;(表示状态)具有,带有;(表示方式)用,以,借",with,,问答
6B英语背诵,U1单词,adj. 感到兴奋的;感到激动的,excited,,问答
6B英语背诵,U1单词,n. 技巧;技艺,skill,,问答
6B英语背诵,U1单词,adj. 颜色鲜艳的;五彩缤纷的,colourful,,问答
6B英语背诵,U1单词,"adj. 熟练的,制作精良的",skillful,,问答
6B英语背诵,U1单词,n. 颜色,colour,,问答
6B英语背诵,U1单词,n. 人;个人,person,,问答
6B英语背诵,U1单词,adj. (头发或皮肤)浅色的;白皙的;公平的,fair,,问答
6B英语背诵,U1单词,adj. 个人的;亲自的,personal,,问答
6B英语背诵,U1单词,adj. 不公平的,unfair,,问答
6B英语背诵,U1单词,n. 性格;个性,personality,,问答
6B英语背诵,U1单词,v. 意思是,mean,,问答
6B英语背诵,U1单词,adj. 充满智慧的;明智的,wise,,问答
6B英语背诵,U1单词,n. 意思,meaning,,问答
6B英语背诵,U1单词,n. 智慧,wisdom,,问答
6B英语背诵,U1单词,adj. 有意义的,meaningful,,问答
6B英语背诵,U1单词,adv. 明智地;聪明地,wisely,,问答
6B英语背诵,U1单词,adj. 直的,straight,,问答
6B英语背诵,U1单词,n. 天赋,talent,,问答
6B英语背诵,U1单词,adv. 笔直地,straight,,问答
6B英语背诵,U1单词,adj. 有天赋的,talented,,问答
6B英语背诵,U1单词,n. 能力;才能,ability,,问答
6B英语背诵,U1单词,v. 笑,laugh,,问答
6B英语背诵,U1单词,adj. 能够,able,,问答
6B英语背诵,U1单词,n. 笑声,laughter,,问答
6B英语背诵,U1单词,v. 使……能够,enable,,问答
6B英语背诵,U2单词,n. 公告;通告,announcement,,问答
6B英语背诵,U2单词,v. 坐;坐落在,sit,,问答
6B英语背诵,U2单词,v. 宣告;宣布,announce,,问答
6B英语背诵,U2单词,n. 座位,seat,,问答
6B英语背诵,U2单词,adj. 破损的;伤残的,broken,,问答
6B英语背诵,U2单词,v. 遵循;跟随,follow,,问答
6B英语背诵,U2单词,v. 打破;休息,break,,问答
6B英语背诵,U2单词,adj. 下述的;接着的,following,,问答
6B英语背诵,U2单词,n. 容器,container,,问答
6B英语背诵,U2单词,adj. 重要的;有重大影响的,important,,问答
6B英语背诵,U2单词,v. 包含;容纳,contain,,问答
6B英语背诵,U2单词,n. 重要性,importance,,问答
6B英语背诵,U2单词,n. (集体)出外游玩(或学习);远足,outing,,问答
6B英语背诵,U2单词,"n. 出席,关心,注意",attention,,问答
6B英语背诵,U2单词,"adv. 在外;adj. 界外的,出局的",out,,问答
6B英语背诵,U2单词,adj. 专注的,attentive,,问答
6B英语背诵,U2单词,adv. 专注地,attentively,,问答
6B英语背诵,U2单词,"v. 意义,意思是",mean,,问答
6B英语背诵,U2单词,n. 意思,meaning,,问答
6B英语背诵,U3单词,n. 文化,culture,,问答
6B英语背诵,U3单词,n. 传统,tradition,,问答
6B英语背诵,U3单词,adj. 文化的;与文化有关的,cultural,,问答
6B英语背诵,U3单词,adj. 传统的,traditional,,问答
6B英语背诵,U3单词,n. 钱财;财富,wealth,,问答
6B英语背诵,U3单词,v. 表演;演出,perform,,问答
6B英语背诵,U3单词,adj. 富有的,wealthy,,问答
6B英语背诵,U3单词,n. 表演,performance,,问答
6B英语背诵,U3单词,adj. 真正的,real,,问答
6B英语背诵,U3单词,v. 邀请,invite,,问答
6B英语背诵,U3单词,adv. 事实上;真正地,really,,问答
6B英语背诵,U3单词,n. 邀请;邀请函,invitation,,问答
6B英语背诵,U3单词,v. 庆祝;庆贺,celebrate,,问答
6B英语背诵,U3单词,n. 联合;联盟;协会,union,,问答
6B英语背诵,U3单词,n. 庆祝,celebration,,问答
6B英语背诵,U3单词,n. 重逢;团聚,reunion,,问答
6B英语背诵,U3单词,adj. 最大的;大多数的,most,,问答
6B英语背诵,U3单词,n. 音乐;乐曲,music,,问答
6B英语背诵,U3单词,adv. 主要地;一般地;通常,mostly,,问答
6B英语背诵,U3单词,adj. 音乐的 n. 音乐剧,musical,,问答
6B英语背诵,U3单词,n. 机遇;命运;运气,luck,,问答
6B英语背诵,U3单词,n. 德国,Germany,,问答
6B英语背诵,U3单词,adj. 幸运的;有好运的;运气好的,lucky,,问答
6B英语背诵,U3单词,adj. 德国的,German,,问答
6B英语背诵,U3单词,adj. 不幸的,unlucky,,问答
6B英语背诵,U3单词,n. 德语,German,,问答
6B英语背诵,U3单词,adv. 幸运地,luckily,,问答
6B英语背诵,U3单词,n. 德国人(复数),Germans,,问答
6B英语背诵,U3单词,adv. 不幸地,unluckily,,问答
6B英语背诵,U3单词,n. 国家;民族;国民,nation,,问答
6B英语背诵,U3单词,n. 墨西哥,Mexico,,问答
6B英语背诵,U3单词,adj. 国家的;国民的;民族的,national,,问答
6B英语背诵,U3单词,adj. 墨西哥的,Mexican,,问答
6B英语背诵,U3单词,adj. 国际的,international,,问答
6B英语背诵,U3单词,n. 墨西哥人,Mexican,,问答
6B英语背诵,U3单词,"adj. 庄重的,合乎礼仪的;（语言）正式的,规范的;（教育或培训）正规的;官方的,公开的",formal,,问答
6B英语背诵,U3单词,adj. 非正式的,informal,,问答
6B英语背诵,U3单词,"n. 行为,措施",action,,问答
6B英语背诵,U3单词,"v. 行动,表演",act,,问答
6B英语背诵,U3单词,n. 女演员,actress,,问答
6B英语背诵,U3单词,n. 男演员,actor,,问答
6B英语背诵,U3单词,"n. 活跃状况, 热闹; 活动",activity,,问答
6B英语背诵,U3单词,adv. 有规律地;定期地,regularly,,问答
6B英语背诵,U3单词,adj. 活跃的,active,,问答
6B英语背诵,U3单词,"adj. 常规的,定期的",regular,,问答
6B英语背诵,U3单词,adv. 活跃地,actively,,问答
6B英语背诵,U3单词,"n. 规则,管理",regulation,,问答
6B英语背诵,U3单词,"v. 想象,设想",imagine,,问答
6B英语背诵,U3单词,"adj. 难忘的,无法忘记的",unforgettable,,问答
6B英语背诵,U3单词,"n. 想象,想象力",imagination,,问答
6B英语背诵,U3单词,v. 忘记,forget,,问答
6B英语背诵,U3单词,adj. 想象力丰富的,imaginative,,问答
6B英语背诵,U3单词,adj. 健忘的,forgetful,,问答
6B英语背诵,U3单词,adj. 激动的;兴奋的,excited,,问答
6B英语背诵,U3单词,n. 西班牙,Spain,,问答
6B英语背诵,U3单词,"n. 兴奋,激动",excitement,,问答
6B英语背诵,U3单词,adj. 西班牙的,Spanish,,问答
6B英语背诵,U3单词,adj. 令人兴奋的,exciting,,问答
6B英语背诵,U3单词,n. 西班牙语,Spanish,,问答
6B英语背诵,U4单词,n. 地方;地点;位置,location,,问答
6B英语背诵,U4单词,n. 风,wind,,问答
6B英语背诵,U4单词,v. 确定……的位置;位于,locate,,问答
6B英语背诵,U4单词,adj. 多风的,windy,,问答
6B英语背诵,U4单词,n. 云;云朵,cloud,,问答
6B英语背诵,U4单词,n. 雾,fog,,问答
6B英语背诵,U4单词,adj. 多云的,cloudy,,问答
6B英语背诵,U4单词,adj. 有雾的,foggy,,问答
6B英语背诵,U4单词,adj. 极度的;极大的,extreme,,问答
6B英语背诵,U4单词,n. 热;高温,heat,,问答
6B英语背诵,U4单词,adv. 极其,extremely,,问答
6B英语背诵,U4单词,adj. 热的,hot,,问答
6B英语背诵,U4单词,n. 行动;行为过程,action,,问答
6B英语背诵,U4单词,n. 季;季节;赛季,season,,问答
6B英语背诵,U4单词,v. 行动;扮演,act,,问答
6B英语背诵,U4单词,adj. 季节性的,seasonal,,问答
6B英语背诵,U4单词,"v. 预计,预料",predict,,问答
6B英语背诵,U4单词,n. 冰;冰淇淋;矜持;（里）钻石,ice,,问答
6B英语背诵,U4单词,"n. 预言,预报",prediction,,问答
6B英语背诵,U4单词,adj. 冰镇的,iced,,问答
6B英语背诵,U4单词,adj. 预言性的;预测的,predictive,,问答
6B英语背诵,U4单词,adj. 结冰的,icy,,问答
6B英语背诵,U4单词,"v. 提出,推出,推行",introduce,,问答
6B英语背诵,U4单词,"v. 经验,经历,体验",experience,,问答
6B英语背诵,U4单词,n. 介绍,introduction,,问答
6B英语背诵,U4单词,"n. 经验,经历",experience,,问答
6B英语背诵,U4单词,"adj. 引导的,介绍的",introductory,,问答
6B英语背诵,U4单词,adj. 有经验的老练的,experienced,,问答
6B英语背诵,U4单词,v. 影响（往往指“不利的影响”）,affect,,问答
6B英语背诵,U4单词,"adj. 重大的,主要的;严重的;大调的",major,,问答
6B英语背诵,U4单词,"n. 影响,作用",effect,,问答
6B英语背诵,U4单词,n. 多数,majority,,问答
6B英语背诵,U4单词,"adj. 有效的,起作用的",effective,,问答
6B英语背诵,U4单词,"adj. 次要的,较小的",minor,,问答
6B英语背诵,U4单词,n. 南;（罗盘的）南方,south,,问答
6B英语背诵,U4单词,adj. 坏的;严重的;劣质的,bad,,问答
6B英语背诵,U4单词,n. 南方的,southern,,问答
6B英语背诵,U4单词,adj. (比较级) 更坏的,worse,,问答
6B英语背诵,U4单词,n. 南方人,southerner,,问答
6B英语背诵,U4单词,adj. (最高级) 最坏的,worst,,问答
6B英语背诵,U4单词,n. 位置;地点,location,,问答
6B英语背诵,U4单词,"adj. 坐落于,位于",located,,问答
6B英语背诵,U4单词,n. 湿润;下雨,wetness,,问答
6B英语背诵,U4单词,v. 弄湿 adj. 湿的,wet,,问答
6B英语背诵,U5单词,n. 街区;邻近的地方,neighbourhood,,问答
6B英语背诵,U5单词,v. 创建;建造,build,,问答
6B英语背诵,U5单词,n. 邻居,neighbour,,问答
6B英语背诵,U5单词,n. 建筑物;楼房,building,,问答
6B英语背诵,U5单词,v. 重复使用,reuse,,问答
6B英语背诵,U5单词,v. 节省;节约;救,save,,问答
6B英语背诵,U5单词,v. 使用,use,,问答
6B英语背诵,U5单词,adj. 安全的,safe,,问答
6B英语背诵,U5单词,adj. 可重复使用的;可再次使用的,reusable,,问答
6B英语背诵,U5单词,n. 安全,safety,,问答
6B英语背诵,U5单词,adv. 安全地,safely,,问答
6B英语背诵,U5单词,n. 救助者,saver,,问答
6B英语背诵,U5单词,v. 鼓励;支持;激励,encourage,,问答
6B英语背诵,U5单词,adj. 环境的,environmental,,问答
6B英语背诵,U5单词,n. 鼓励,encouragement,,问答
6B英语背诵,U5单词,n. 环境,environment,,问答
6B英语背诵,U5单词,adj. 令人鼓舞的,encouraging,,问答
6B英语背诵,U5单词,adv. 与环境有关地,environmentally,,问答
6B英语背诵,U5单词,adj. 每日的;日常的,daily,,问答
6B英语背诵,U5单词,"n. 交通车辆,旅行方式,v. 运输;运送",transport,,问答
6B英语背诵,U5单词,n. 一天,day,,问答
6B英语背诵,U5单词,n. 运输;交通方式,transportation,,问答
6B英语背诵,U5单词,v. 减少;缩小;降低,reduce,,问答
6B英语背诵,U5单词,v. 混合;融合,mix,,问答
6B英语背诵,U5单词,n. 减少,reduction,,问答
6B英语背诵,U5单词,n. 混合物,mixture,,问答
6B英语背诵,U5单词,n. 电;电能,electricity,,问答
6B英语背诵,U5单词,n. 周期;循环;自行车;摩托车,cycle,,问答
6B英语背诵,U5单词,adj. 电的;电动的,electric,,问答
6B英语背诵,U5单词,v. 回收利用,recycle,,问答
6B英语背诵,U5单词,adj. 与电容有关的,electrical,,问答
6B英语背诵,U5单词,adj. 可再循环的,recyclable,,问答
6B英语背诵,U5单词,n. 电工,electrician,,问答
6B英语背诵,U5单词,n. 骑自行车的人,cyclist,,问答
6B英语背诵,U5单词,n. 政府;政体;管辖,government,,问答
6B英语背诵,U5单词,n. [物]能量;精力;活力;精神,energy,,问答
6B英语背诵,U5单词,v. 管理,govern,,问答
6B英语背诵,U5单词,adj. 精力充沛的,energetic,,问答
6B英语背诵,U5单词,n. 统治者,governor,,问答
6B英语背诵,U5单词,adv. 精力充沛地,energetically,,问答
6B英语背诵,U5单词,n. 牙齿,tooth,,问答
6B英语背诵,U5单词,n. (复数)牙齿,teeth,,问答
6B英语背诵,U6单词,v. 称重量;权衡,weigh,,问答
6B英语背诵,U6单词,v. 乞讨;恳求;回避正题,beg,,问答
6B英语背诵,U6单词,n. 重量;分盘,weight,,问答
6B英语背诵,U6单词,n. 乞丐,beggar,,问答
6B英语背诵,U6单词,v. 发明,invent,,问答
6B英语背诵,U6单词,adj. 真正的,real,,问答
6B英语背诵,U6单词,n. 发明家,inventor,,问答
6B英语背诵,U6单词,adv. 真正地,really,,问答
6B英语背诵,U6单词,n. 发明物,invention,,问答
6B英语背诵,U6单词,v. 意识到;实现,realise,,问答
6B英语背诵,U6单词,v. 发现,discover,,问答
6B英语背诵,U6单词,n. 科学家,scientist,,问答
6B英语背诵,U6单词,n. 发现,discovery,,问答
6B英语背诵,U6单词,n. 科学,science,,问答
6B英语背诵,U6单词,n. 发现者,discoverer,,问答
6B英语背诵,U6单词,adj. 科学的,scientific,,问答
6B英语背诵,U6单词,v. 创造;创作,create,,问答
6B英语背诵,U6单词,v. 遗失;丢失,lose,,问答
6B英语背诵,U6单词,adj. 有创造力的;创造性)的,creative,,问答
6B英语背诵,U6单词,adj. 迷路的;丢失的,lost,,问答
6B英语背诵,U6单词,v. 死亡,die,,问答
6B英语背诵,U6单词,n. 电;电力供应;力量,power,,问答
6B英语背诵,U6单词,adj. 死的;失去生命的,dead,,问答
6B英语背诵,U6单词,adj. 强大的,powerful,,问答
6B英语背诵,U6单词,adj. 垂死的,dying,,问答
6B英语背诵,U6单词,adj. 无权的,powerless,,问答
6B英语背诵,U6单词,n. 死亡,death,,问答
6B英语背诵,U6单词,adv. 强大地,powerfully,,问答
6B英语背诵,U6单词,adj. 成功的;圆满的;非常赚钱的,successful,,问答
6B英语背诵,U6单词,n. 疼痛;努力,pain,,问答
6B英语背诵,U6单词,n. 成功,success,,问答
6B英语背诵,U6单词,adj. 痛苦的,painful,,问答
6B英语背诵,U6单词,v. 成功,succeed,,问答
6B英语背诵,U6单词,adv. 痛苦地,painfully,,问答
6B英语背诵,U6单词,n. 改变者,changer,,问答
6B英语背诵,U6单词,n. 诗,poem,,问答
6B英语背诵,U6单词,v. 改变,change,,问答
6B英语背诵,U6单词,adj. 诗歌的,poetic,,问答
6B英语背诵,U6单词,adj. 易变的,changeable,,问答
6B英语背诵,U6单词,n. 诗集,poetry,,问答
6B英语背诵,U6单词,n. 诗人,poet,,问答
